"field_id","fp_id","harvest","PAN","WV_482","WV_486","WV_490","WV_494","WV_498","WV_502","WV_506","WV_510","WV_514","WV_518","WV_522","WV_526","WV_530","WV_534","WV_538","WV_542","WV_546","WV_550","WV_554","WV_558","WV_562","WV_566","WV_570","WV_574","WV_578","WV_582","WV_586","WV_590","WV_594","WV_598","WV_602","WV_606","WV_610","WV_614","WV_618","WV_622","WV_626","WV_630","WV_634","WV_638","WV_642","WV_646","WV_650","WV_654","WV_658","WV_662","WV_666","WV_670","WV_674","WV_678","WV_682","WV_686","WV_690","WV_694","WV_698","WV_702","WV_706","WV_710","WV_714","WV_718","WV_722","WV_726","WV_730","WV_734","WV_738","WV_742","WV_746","WV_750","WV_754","WV_758","WV_762","WV_766","WV_770","WV_774","WV_778","WV_782","WV_786","WV_790","WV_794","WV_798","WV_802","WV_806","WV_810","WV_814","WV_818","WV_822","WV_826","WV_830","WV_834","WV_838","WV_842","WV_846","WV_850","WV_854","WV_858","WV_862","WV_866","WV_870","WV_874","WV_878","WV_882","WV_886","WV_890","WV_894","WV_898","WV_902","WV_906","WV_910","WV_914","WV_918","WV_922","WV_926","WV_930","WV_934","WV_938","WV_942","WV_946","WV_950","lab_no","doy","fb","fb_sample","db_sample","db_p","db","logdb","n","c","cn_ratio","adf","source"
"g1","101","H1",23.7002,0.000718812783970341,0.000148007084353564,-6.13838431826622e-05,-9.55157292204345e-05,0.00106456959421551,0.00113112114518163,0.00103935761598652,0.00112631940376501,0.0012541697241662,0.00196882711398419,0.00212881978874711,0.000986116076709243,0.000756502031961884,0.00127132268121115,0.000519145082166228,0.000789677211469742,0.000822588811612286,6.83966065235585e-05,0.000222613818590268,-0.000158077172172414,-0.000826580113643931,-0.000762223166861257,-0.000495136673587384,-0.000397940663225957,-0.000289414023702965,-0.000427738564206651,-0.000134442789578549,-2.12526161656877e-05,-0.000197991386506923,-0.000341157369509484,-0.000328419292207932,-0.000236712478844555,-0.000171678822638082,9.18312896888182e-05,-1.10360053410003e-05,-2.59430154499673e-06,-0.000242697193109248,-0.000467200544409249,-0.000534789099582859,-0.000658789310522975,-0.000587177513349254,-0.000402137933278115,-0.000476697162675448,-0.00060262302535484,-0.000292790705221318,1.51759625529246e-06,-7.26129808559259e-05,0.000514031105170742,0.00169527770243286,0.00271781758179042,0.0038572240144742,0.0053598729615421,0.0066206250057369,0.0073972895158777,0.0077000768341975,0.00759351256245232,0.00774579666017037,0.00776170395844788,0.00745855067376123,0.00688028172505445,0.0061832011684974,0.0056809771054751,0.00507784841370441,0.00437019990667028,0.00355411072937434,0.00271461254028876,0.00152689705466184,0.000534865815207775,0.000415030934351926,0.000441237529167006,0.00101392235648285,0.00180728430598901,0.00175807526234742,0.00134411446618909,0.00120631708441653,0.00125603209297701,0.00141292420277092,0.000955466244235618,0.000340845432434579,0.000257472264282839,0.000151525598095425,0.000111038553859763,0.000135779790685428,0.000217243426334432,0.000256836748462844,0.000572972287032417,0.000943169654908168,0.00109322541744761,0.00112957220596701,0.00113168263191568,0.000908673593529341,0.000387516591859016,0.000112262421807695,0.000185614798006611,0.000423291744494673,0.000621818946359423,0.00087935598609235,0.00131684519579051,0.00180132854664891,0.00218485920955467,0.00133644290368694,0.000152179322681335,-2.53695885398132e-05,-0.000329103165736812,-0.000662759418744413,-0.000851429409054152,-0.00124815038339382,-0.00171643927476292,-0.00257045641826615,-0.0035262134057654,-0.00418326542081066,-0.004417332852366,-0.00314872476996458,-0.00222720533905298,-0.00279890599743658,-0.00288716329421381,-0.00302116570454879,-0.00311687776436281,331,"194",0.049,0.028,0.013,45.29,0.022,-3.81671282562382,1.405807495,45.06924057,32.05932617,30.2045,"Witzenhausen"
"g1","102","H1",26.3922,0.000374121951297175,0.000724493843705967,0.000658575244642274,-8.84587224661508e-05,-0.000232746266226089,0.000521651854535016,0.00151811838616195,0.00135894553391667,0.00153181713827173,0.00167964625610707,0.000974367151972842,0.00121863384546225,0.00153584142444966,0.00113851587720907,0.000514367798094558,0.000388114367841637,0.000593744933661061,0.000173242552905751,2.60757671669682e-05,-9.15641525856231e-05,-0.000416189904275782,-0.000655541130313001,-0.000532132348558657,-0.000484502714312181,-0.000594618818195174,-0.000484187647537374,-4.66540981010233e-05,-8.69972809737565e-05,-7.47932333182398e-05,9.69625982441026e-05,-0.000347882682417064,-0.000451114683713016,2.65190959226765e-05,-7.35241847972655e-05,-0.000249781160358809,-5.46066070230894e-05,-0.000134224566433565,-0.000357491154632549,-0.00041189153129208,-0.000258510159862623,-0.000470500337886533,-0.000631986429551584,-0.000445303777327416,-0.000389607741777441,-0.000413629188419799,-0.000184710291637458,0.000104028449654785,0.000552080279839476,0.00117854958148462,0.00196419146927138,0.0033243033356828,0.00490774352635041,0.00608824072077799,0.00674734178632141,0.00705782811818306,0.00722308516530848,0.00762412871337429,0.00777393444945542,0.00765394989004701,0.00764242068136173,0.00719645856349311,0.0062075666735415,0.00532266704314242,0.00473751752492981,0.00398043947385724,0.00316093349596182,0.00213871637588268,0.000893007543879103,0.000369612444039175,0.000649989408926417,0.00127556380384568,0.00182839103675651,0.00180612454398217,0.00120423257959835,0.000801411458850329,0.00104318981668809,0.0013116094120456,0.00116094229830475,0.000867140934216018,0.000517624907319596,0.000322761695307929,0.000108309525898352,-0.000143735910800566,7.88970845008209e-06,0.000435723245999926,0.000783399431950294,0.000804439718898349,0.000738583578173161,0.000860626449661185,0.00105450694072884,0.0010696517003171,0.000937704981511508,0.000840632482441834,0.000549597532365935,0.000305673048227942,0.000320580177216846,0.000690116781702416,0.00118708272866934,0.00135383581076768,0.001175809511738,0.000651836434672173,0.000259434071891674,0.000229212941365346,0.000252353584776842,0.000175122043303076,5.59985954511743e-05,-0.000151911680722894,-0.000408200140836085,-0.000906335347437818,-0.0012284235342938,-0.00175833844076333,-0.00276272421835033,-0.00301579841193298,-0.00314399227032973,-0.00323796812070242,-0.00279178354014424,-0.00263525423803345,-0.00265764401284818,331,"194",0.424,0.108,0.036,33.08,0.14,-1.96611285637283,1.27442348,44.94712448,35.26859283,31.2985,"Witzenhausen"
"g1","103","H1",24.3071,2.01194901635988e-05,0.00033665190343323,0.000470371667341673,0.000268373085455014,0.000617949109868077,0.00068595458026089,0.000503857193965712,0.00160322040402263,0.00195059903769027,0.00151946691690874,0.00140516143622104,0.00120845454826865,0.00165991678386144,0.000917957523115417,0.000327697564908026,0.00105289139345415,0.000817051144784726,9.55970861820157e-07,0.000150929156902078,-0.000230708430049439,-0.000445712988054116,-0.000306598199284728,-0.000724100949532898,-0.000607287872266273,-0.000241414707152009,-0.000257918552317317,-0.00033952982953109,-7.74566069691549e-05,1.07692130937944e-05,-7.76015685414074e-05,-0.000396748488614592,-0.000568583729043733,-0.000275087252100696,-7.4678475110542e-05,-1.88691646455059e-05,-0.000139364743085255,-0.000277037074728918,-0.000258269621803783,-0.000413967000296257,-0.000672493735012065,-0.000566164720092349,-0.000327123684116092,-0.000546273665845432,-0.0006756545534902,-0.000436329559866374,-0.000236794429882291,4.69156495644259e-05,0.000787297334682293,0.00157821572592078,0.00232315803334047,0.00389736792816169,0.00546331292544474,0.0062600211296,0.00697872897175313,0.00747667018254472,0.00764371572559506,0.00763894153850804,0.0075201240543175,0.00727371503324652,0.00672829652136709,0.00614105271834052,0.00544311315673847,0.00486680410934219,0.00448971759989701,0.00375487398373104,0.00267613260127941,0.00180795028861827,0.000895262387098512,0.000275753896367669,0.000637829426221266,0.00124024826000077,0.00169748241201968,0.0016705461060555,0.00122469024435293,0.00114968396519344,0.00129228379719234,0.00130943668840818,0.00102506175434384,0.000738074230956681,0.000702083195677758,0.000728840238464092,0.000739234818358275,0.000373503930342927,0.000141496811640508,0.000267180284370344,0.000465557511426011,0.000589889500856354,0.000646729947442999,0.000698035009550844,0.000621153178197753,0.000536259982920511,0.000541716026292683,0.000773890477179517,0.000975220625149674,0.00123226314426293,0.00141437067190209,0.00153245410171184,0.0012734241773412,0.000799680512935011,0.000766734565496009,0.000578953253851763,0.000432560558989686,0.000401250649048109,0.000518107274441243,-0.000426424747258815,-0.00149393757336364,-0.00161120909905907,-0.00148348572469974,-0.000760715975776908,-0.000886671176885245,-0.00158232923423766,-0.00271985790315615,-0.0033100832614819,-0.00283956693084358,-0.00280017615893924,-0.0026925675449564,-0.00242267159600069,-0.00199921660087951,331,"194",0.262,0.074,0.029,38.68,0.101,-2.29263476214088,1.274815321,44.99882126,35.29830551,30.635,"Witzenhausen"
"g1","104","H1",27.7936,-0.000457207696709863,0.000192405211725114,0.000456450794313391,0.000336230674161741,0.000162474365039607,0.000521996259210058,0.00114089677643568,0.00133832794458109,0.000882952584584283,0.00154031168091037,0.00185766259464429,0.00138756109933104,0.00157897491936348,0.000741113277613692,0.000334994417540217,0.00075990977359007,0.000556471373573411,0.00017245053576236,9.60116942231909e-05,-0.000292327222475732,-0.000658120408366456,-0.000449103290103982,-0.00096970739881309,-0.000933720295392423,-7.44812190627243e-05,-0.00014611899601774,-0.000445089217250864,3.13328540374178e-05,0.000109939424612844,-0.000287074558483622,-0.00059812227542705,-0.000260503341626466,-2.79312028974806e-06,-0.000126418523053116,-5.93538061563561e-05,-0.000157752414653832,-0.000286596501212664,-0.00029423037288109,-0.000376100079901893,-0.000412731250714767,-0.000530916709318042,-0.000427392797718448,-0.000544049406861515,-0.000580100061031709,-0.000209777911521115,-0.0002294747530144,-2.75768750446175e-05,0.000705773873056634,0.00131753102664383,0.00217303461585503,0.00375165313223946,0.00518366759178316,0.00619548812688114,0.00731831444223003,0.00795105786904901,0.00786280221956794,0.00785153428258943,0.00801195946019503,0.00792254563072753,0.00751261087238313,0.00676951870224625,0.00623969610338308,0.00579089759748654,0.00492058720241555,0.00443348030469884,0.00325727914146667,0.00162714612811969,0.000498798419894602,-8.19869516694091e-05,0.000408999913848929,0.00125060871530477,0.00191516564734001,0.00194063964105176,0.001185721324904,0.000672770282783617,0.000872917791537267,0.00105776020467709,0.000983554977441422,0.000918893516440105,0.000836851833309116,0.000433539841238591,-8.32094605773357e-05,-0.000114769540968141,0.000359415025155019,0.000625648050481336,0.000631167368230101,0.000626250615342596,0.000559000952796084,0.000534774628901257,0.000583089799558767,0.000828143564887356,0.00102240705240668,0.000977392629863091,0.00087547720070366,0.00085520347403893,0.000852126320807353,0.000947126390853766,0.00100999857401742,0.000945384062754438,0.00058256479255026,5.65897376379222e-05,-0.000304057912667167,-0.000344042747320233,-0.000170445704157141,0.000117899350535348,5.07900184179393e-05,-0.000638533029797158,-0.00111430403014057,-0.00191662082980883,-0.00289416442512584,-0.00354033184537232,-0.00421952127264039,-0.00391661816787889,-0.00311330790139226,-0.0028461815341009,-0.0028449522810319,-0.0027756289000904,-0.00270068088872844,331,"194",0.41,0.084,0.029,34.02,0.139,-1.97328134585145,1.234998345,45.2730751,36.65840912,31.3315,"Witzenhausen"
"g1","105","H1",23.9523,0.00100112408120527,0.000705298967773674,0.000338667636469515,-0.000236766185899846,0.000480183208006563,0.00136791695407277,0.000888611596930174,0.00150373059426286,0.00142971662248949,0.000869120939282966,0.00184842415615469,0.00194020891449482,0.000965722186867175,0.000756526165978476,0.000492488302580278,0.000651856949713484,0.000436992095279241,0.000320261311383828,0.000195024999798544,-0.000408682239951758,-0.000660232515393656,-0.00076076389917049,-0.000338634538668017,-0.00025738065055069,-0.000485650721896947,-0.000110912858418448,-0.000119186397848075,-6.43567013207593e-05,0.000264762371236835,-0.00031847828119588,-0.000341818607903481,-0.000147237847404198,-0.000358860939187389,-0.00016836912359795,3.6052311685244e-05,-4.60782126978205e-05,-0.00014840872008894,-0.00025261851457705,-0.000279500002396982,-0.000595383598143973,-0.000713217540873372,-0.000263002418415091,-0.000464063667720891,-0.00067873449008924,-0.0003149586792019,-0.000154754995791975,0.000255480715284041,0.00077971314966071,0.00151924890842934,0.00284034370839412,0.00438111833378931,0.00570185968567197,0.00654569997758982,0.00727014465711594,0.00751536292838392,0.0072362880353642,0.00719922274876287,0.00741925693322422,0.00713577972895364,0.00654727318593513,0.00614145952333099,0.00534980626586191,0.00482577666938804,0.00461945226234243,0.00417716451882099,0.00216827736253636,0.000337879058575173,0.000472898958827767,0.000700852323687429,0.000898069976923915,0.00111825264601825,0.00162821932064376,0.00206839578880777,0.00156247281530835,0.000975264981437442,0.00100791338160925,0.00111745708418309,0.00103588952607544,0.000706038354440932,0.000492233844253355,0.00047790948013726,0.000331430149322269,0.000233041620456001,0.000438497286124079,0.000572158050968023,0.000852792791752946,0.00116420120035576,0.001272127665399,0.00110919660168526,0.000850731314922843,0.000960169043802341,0.00087369056143843,0.000700346443528578,0.000675614794559517,0.000834685561478955,0.00111110473548935,0.00125181654665392,0.00112373594968533,0.000683960906232592,0.00056601552411677,0.00100252633485126,0.000853189661721506,0.00044687194085577,0.000226092600386509,-0.000538692529843163,-0.000806246958740143,-0.000622186137080073,-0.000624015929299235,-0.000745644276869318,-0.00277009408015658,-0.00489122286531284,-0.00585644767420833,-0.00675631009445705,-0.0044201837600104,-0.00155348630672324,-0.00119572974096782,-0.000864998245893922,-0.000848607806827079,331,"194",0.153,0.071,0.026,37.08,0.057,-2.86470401114759,1.387887836,44.88229752,32.33856201,28.8915,"Witzenhausen"
"g1","106","H1",24.6086,-0.00121709196603009,7.20298391753754e-05,0.000776188730524536,0.000856026125699787,0.00035394573597907,0.000196310102408778,0.000808380136074785,0.00151230835568327,0.00162489146157366,0.00152149461795829,0.00144122773980583,0.00112462720510363,0.000958807140418001,0.00122995524318055,0.00101607479103871,0.000273689506164867,0.000530201467964243,0.000499356781418944,-0.000208714233353947,-0.000253834496296815,-0.000116774705938657,-0.000414919008320382,-0.000517124716984507,-0.000269459157996813,-0.00053721961025094,-0.000582404354797803,8.92058623496522e-05,0.000221273356778552,7.05189160332441e-05,-0.000105179257128197,-0.000144229079891032,-0.000240327670765541,-0.000182002580996399,2.87738805374023e-05,-0.000108253077444475,-1.49446469860002e-05,-0.000142086693386921,-0.000298558996000383,-0.000168785035321656,-0.000507932538965972,-0.000589211009254915,-0.000361246355017307,-0.00045062022448205,-0.00034422823993884,-0.000266797665001589,-0.000288911305733324,3.21313607538442e-06,0.000621765049880978,0.00155374311043327,0.00265200650889641,0.00400118054743751,0.00534501414854504,0.00646679174001058,0.00714219483609537,0.00719457667416945,0.00736859862141361,0.00739666971162467,0.0070165024426361,0.00668773825196147,0.006274606981323,0.00576155584530424,0.0052433423357308,0.00478766030533316,0.0044569019175288,0.00386868771105226,0.00257165414825066,0.00122875198095469,0.000482095233496106,0.000179619423732505,0.000533859172162841,0.00138618381716209,0.0019956521068426,0.00205702853710244,0.00150784551879568,0.00114808105752284,0.00130462346169608,0.00124686510015293,0.000933433037663202,0.000565616953715356,0.00051679846373142,0.000636081149121745,0.000592309084119341,0.000450262913575444,0.000100711687645848,0.000144293265708105,0.000588011296475613,0.000968502748206994,0.00109317378855385,0.00104521248980086,0.000921574634054583,0.000814462407741591,0.000508727023316682,0.000179787430847352,0.000422226134676185,0.000789784292208091,0.0011621694006386,0.00097622782184127,0.000788299736380352,0.00102613273811609,0.00115023054291876,0.00130337878926643,0.000837290078712007,0.00028814965375927,1.4664240744755e-05,-0.000303090159724323,-0.000502058205682646,-0.00102616675364216,-0.00200100467154982,-0.00253619666072067,-0.00232176752337057,-0.00221661636602316,-0.00207757421002225,-0.00220925422325315,-0.00283317999844358,-0.00321082361125949,-0.00294648275452831,-0.00259088859662686,-0.00205061675852444,331,"194",0.289,0.119,0.044,36.76,0.106,-2.24431618487007,1.341743946,45.4376564,33.86462402,32.8775,"Witzenhausen"
"g1","107","H1",22.565,0.000271721252681327,0.000114266003769868,0.00013781674968619,0.000321197007931971,0.000646863179375332,0.000667256052388733,0.000895447487264164,0.000979791497893907,0.00167092434382668,0.00191422965940386,0.00110970551390476,0.00127357841590793,0.0011990212171891,0.0010456842106162,0.000449866882625178,0.000513554249288486,0.00047023799128651,3.06214687865426e-05,-6.88133588286394e-05,-0.000329374881997931,-0.000243198767704533,-0.000439011018735916,-0.000489272703764876,-0.000573389975324231,-0.000540680752947939,-0.00011524354337664,-3.38464909802733e-05,-0.000214597160722982,3.9785235515495e-05,-6.21115626079809e-05,-0.000171239972745565,-0.000277352883182947,-5.01395447847319e-05,-3.76425837843243e-06,-0.000111380858152467,-3.70091436874059e-06,-0.000210043538532057,-0.000306427133928772,-0.000254781950760916,-0.000323189907927741,-0.000554811014874249,-0.000503691749406989,-0.00030312902249313,-0.000245953744862584,-0.000256561105329273,-0.000130627691852848,0.000265450706190818,0.000568629429368451,0.00133591671758628,0.00258919938796218,0.00378717266784309,0.00515865006276298,0.00629524364697803,0.0069519257975308,0.00727778167616199,0.00735366325194404,0.00730489518617843,0.00723417923317285,0.00727749029371765,0.00684035815576015,0.00589702617045475,0.00500372815658454,0.00470885951779077,0.00464110968864147,0.00341130360760525,0.00204803722054151,0.00128565795612682,0.000908930990609512,0.000871192903549933,0.00069180461727626,0.00127642564793086,0.00213855905873718,0.0020273490669905,0.00140938245029318,0.00119741812648343,0.00122396738755192,0.00118178839815451,0.00096992185150868,0.000822668468590845,0.000866436905369257,0.000669598806222096,0.000325809751198426,6.70355036245848e-05,3.02443282990117e-05,0.000318090877571522,0.000790768100490752,0.000956768386695844,0.000968959997085524,0.000979460159996927,0.00108802627023426,0.00123996288693216,0.00118853924537693,0.00118057609126204,0.000909025194522007,0.00046980172972267,0.000289840098951274,0.000338666636110669,0.000939917905606154,0.00143087556002761,0.00173970067077277,0.00126540736350427,0.000178714565883786,-0.000227738931257495,-0.000575862015906172,-0.000598728228865484,-0.000349177518777232,-0.000421151581267329,-0.000817407667379153,-0.001541898118474,-0.00232675606044498,-0.0029067825389339,-0.00308263557978649,-0.00272880568713082,-0.002417617032724,-0.00244543317398507,-0.00230394507046774,-0.00262523646793567,-0.00330150379737315,331,"194",0.353,0.085,0.033,38.92,0.137,-1.98777435315401,1.718335629,45.74464417,26.62148476,33.7425,"Witzenhausen"
"g1","108","H1",23.8087,0.000740753526173304,0.000199426749349557,-2.17447981718941e-05,7.99218369997631e-05,0.000485147934123543,0.000467418094925346,0.00127104395352934,0.00152426353451354,0.00141991023260735,0.00152667800063964,0.00140418334595458,0.00149848128869104,0.00105539623420321,0.000674419064024144,0.000681717953942785,0.000560142122341451,0.000627344422113943,0.000428572848446975,-1.98569175575648e-05,4.10958665301349e-05,-0.000417297551572065,-0.000694886096464674,-0.000220451242294091,-0.000193791646012829,-0.000295012012375926,-0.000105875814536517,-0.000193784344494391,3.44132247699347e-05,-0.000100598276989813,-0.000262979666747124,5.99951169259283e-06,-0.00036124496255688,-0.000260994529906798,4.2856992783604e-06,-5.58829017260562e-05,1.41100384038182e-05,-0.000261161004527765,-0.000191703995853257,-0.00031686516508185,-0.000577671315812156,-0.000537659870804524,-0.000637817720200542,-0.000489688018305281,-0.000346267211698632,-0.000341244643176772,-6.43079778528401e-05,0.000186849362256056,0.00048965939635292,0.00143807115345576,0.00272654908865506,0.00376821905226498,0.00527890585128334,0.00647467699065016,0.00680012757320421,0.007265271391158,0.00765959778151678,0.00744507712458096,0.00715994669523524,0.00707640739392701,0.00650032547265438,0.00576001078860225,0.00544673212939068,0.0050616421598903,0.00450756321848221,0.00366676270082544,0.00224610041181634,0.00107479520052252,0.000494230438972686,0.000162690682079598,0.000324537892745756,0.00132568997802701,0.00234140187525052,0.00219714051783828,0.00132846718359076,0.000988316599940579,0.00126253534803127,0.00149176359964259,0.00110097552513176,0.000552002389556173,0.000420667932495513,0.000228819658637519,0.000100925385017256,0.000314680550756766,0.000518988135724511,0.000526740888030758,0.000636836396118862,0.000857518658457445,0.000961054190295005,0.00107112399703843,0.00134407052855126,0.00150852379718794,0.00126897149052827,0.000959891788555425,0.000631306226033364,0.00018556838385643,-2.9891832475492e-05,7.65207896987578e-05,0.000537381244859419,0.000957649346204858,0.000906148231739684,0.000801487097815082,0.000914799070817677,0.0011334077019116,0.00145757204897326,0.000750341129208597,-0.000168274007219972,-0.000380848371393169,-0.00115256075308917,-0.00185599663561606,-0.0023902595479695,-0.0032427874725254,-0.00339039409363773,-0.00353422028054975,-0.0038850725537834,-0.00395163553259889,-0.00454149921600599,-0.00348820715425582,-0.00114534134541466,331,"194",0.29,0.103,0.041,40.2,0.117,-2.14558134418438,1.35896039,45.17063904,33.23911285,31.2055,"Witzenhausen"
"g1","109","H1",24.5062,-0.00161680430221621,-4.6145907407172e-06,0.000760275938027429,0.000648781071223813,0.000181370043524269,0.000179731872672829,0.00064988549725223,0.00185825981023056,0.0016449409237892,0.0009548604657676,0.00134620369257953,0.00138576932506303,0.000986981302526275,0.00120508387341957,0.000681079822923427,8.0926485932794e-05,0.00041583655963361,0.00036540401789271,-7.09733996925237e-05,-0.000275114018051914,-0.000142086368158008,-0.000163785223990348,-0.000635196659269973,-0.000525499833003292,-0.000433027203117566,-0.000390477618461774,-0.000114424965166523,-0.000175967181242784,-6.24701369492725e-05,-0.000104414359674279,-0.000185147704981699,-0.000207986795396298,-0.000353178921201292,7.66472227638616e-06,0.000302632750742063,-0.000188887584185435,-0.000332984024632609,-0.000131103292568314,-0.000298917401807614,-0.000513061012816999,-0.000364444517822499,-0.00039738697762099,-0.000661541604480966,-0.000427432609996307,-0.000230401822306465,-0.000333024908414624,-9.66351628087551e-06,0.000443792043898492,0.00127631639170287,0.00221311975976512,0.00323393901789427,0.00476536259647751,0.00597902445127632,0.00667580082691926,0.00710618017074834,0.00751190659402729,0.00792774653714626,0.00761804089211707,0.00726977507368453,0.00714787288772465,0.00664850794187991,0.00609167759791777,0.00536245641678841,0.00475515800448867,0.00402765055871839,0.00360452286998883,0.00218988733917176,0.000481554560616675,0.000445994128984443,0.000441652553292439,0.00127684534325484,0.00222258308649275,0.00189900994456419,0.00152015036911985,0.00140119717264926,0.00116117328175852,0.00108188017340668,0.00114863859615294,0.00125671050355187,0.000787258388280596,6.5271380909759e-05,0.000128732597125999,0.000382907351819594,0.000456043080644597,0.000544393779433099,0.000635355683083864,0.000655872574680486,0.000872997036334177,0.00113330351245762,0.00119032200854435,0.000804227131512826,0.000470218474716086,0.000562259710213106,0.000885654937200515,0.00134640867540375,0.00161958000891759,0.00113313208253036,0.000289297024965766,-3.17328637654893e-05,0.000295487111518928,0.000831936749171763,0.000959439731309499,0.00104083567584267,0.000223452425236843,-0.000814852403521242,-0.0010764149986019,-0.00134771639251374,-0.00176993448758324,-0.00229731779412974,-0.00283248198928509,-0.00328416488506815,-0.00321768390812565,-0.00274984684322166,-0.00279946763042183,-0.00318873339719389,-0.00207758212761307,-0.00152147065346142,-0.00116828540836533,331,"194",0.119,0.059,0.024,41.51,0.049,-3.01593498087151,1.527117968,45.37871552,29.71526527,30.892,"Witzenhausen"
"g1","110","H1",24.8805,0.000553269321092972,0.000135254009437626,0.000111437722056864,0.000538684005635473,0.000303751793100806,0.000380883624570506,0.000949058629984667,0.00106898887923861,0.00159047204938954,0.00160417469908615,0.00151098781871214,0.0012239257571613,0.00128693356030028,0.000552821795515387,0.000351845930220062,0.000773899155620133,0.000519328386788636,0.000243615474802693,-0.000118929509401439,2.81726433725977e-06,-0.000210449040483233,-0.00104895619217477,-0.000690295542827199,-2.83185157930663e-05,-0.000395187653963816,-0.000360057171353065,-0.000260455482469114,-0.000328100652432784,3.13512859896178e-05,-6.34517507138149e-06,-0.000287566009479859,-0.000433637422224073,-0.00023855370180282,-1.38256779456658e-05,-0.000103726575619208,-9.71518579083385e-05,-0.000105930074865331,-0.000315935993466715,-0.000454245066810448,-0.000403871466693848,-0.0004596715208621,-0.000398193451524133,-0.000400455299738566,-0.000526813293358683,-0.000397736292862165,-0.000141538358461875,0.000292679801135366,0.000724674094393718,0.00139594016708839,0.00242297173442531,0.00375703970140865,0.00529893513376672,0.00642544646266231,0.00691991268433654,0.00737708951157295,0.00780300697996788,0.00789480999896167,0.00784847321166589,0.00774402580610341,0.0072025427013756,0.00642011166052785,0.00599853541042049,0.00555267965918836,0.00483017108216525,0.00395289544473642,0.00238129433243335,0.00107817443804926,0.000730152016639023,0.000440983337148431,0.000483198815710923,0.00110448404290118,0.00191290514543026,0.00222969132740159,0.00169139429652767,0.0010817761106871,0.000938766092161782,0.00112062991803017,0.00126319626421166,0.000850113642224952,0.000477655388491524,0.000264273486659167,6.33967045171029e-05,7.79944053690956e-05,-2.02209450554918e-05,1.21401634084212e-05,0.000540048050384505,0.00102041996867469,0.00114870925809959,0.00112504930191584,0.00106788052407153,0.0010637025177576,0.000789814937647678,0.00052054408203818,0.000595904526904249,0.000706572978365598,0.000828881498539678,0.00093730599179925,0.000872975428558513,0.000804073553928683,0.000609680112811428,0.000282416713027429,0.000255422883953582,0.000322520069030939,0.000657258191838433,0.000421732856536426,-0.000452192669373479,-0.000773254839889822,-0.0011751961117035,-0.00163214835045818,-0.00216654728492633,-0.00291299600327231,-0.00356426296708309,-0.00397350776824897,-0.00394638925954007,-0.00386375418457476,-0.00386686126713581,-0.00374213197251436,-0.00352047458277396,331,"194",0.373,0.106,0.04,37.36,0.139,-1.97328134585145,1.444723606,45.74217224,31.66153908,30.618,"Witzenhausen"
