"field_id","fp_id","harvest","PAN","WV_482","WV_486","WV_490","WV_494","WV_498","WV_502","WV_506","WV_510","WV_514","WV_518","WV_522","WV_526","WV_530","WV_534","WV_538","WV_542","WV_546","WV_550","WV_554","WV_558","WV_562","WV_566","WV_570","WV_574","WV_578","WV_582","WV_586","WV_590","WV_594","WV_598","WV_602","WV_606","WV_610","WV_614","WV_618","WV_622","WV_626","WV_630","WV_634","WV_638","WV_642","WV_646","WV_650","WV_654","WV_658","WV_662","WV_666","WV_670","WV_674","WV_678","WV_682","WV_686","WV_690","WV_694","WV_698","WV_702","WV_706","WV_710","WV_714","WV_718","WV_722","WV_726","WV_730","WV_734","WV_738","WV_742","WV_746","WV_750","WV_754","WV_758","WV_762","WV_766","WV_770","WV_774","WV_778","WV_782","WV_786","WV_790","WV_794","WV_798","WV_802","WV_806","WV_810","WV_814","WV_818","WV_822","WV_826","WV_830","WV_834","WV_838","WV_842","WV_846","WV_850","WV_854","WV_858","WV_862","WV_866","WV_870","WV_874","WV_878","WV_882","WV_886","WV_890","WV_894","WV_898","WV_902","WV_906","WV_910","WV_914","WV_918","WV_922","WV_926","WV_930","WV_934","WV_938","WV_942","WV_946","WV_950","lab_no","fb","fb_sample","db_sample","db_p","db","logdb","n","c","cn_ratio","adf"
"g1",101,"H1",23.7002,0.00755048315643403,0.00774383160585315,0.00817691250290412,0.00774153551018134,0.0082687205092515,0.00962448440727742,0.0104656685490867,0.0117436660866834,0.0127498825526611,0.0143823635906925,0.0165252118911651,0.0183203754269052,0.0187081397773974,0.02001239376004,0.0209833341727009,0.0212660584147994,0.0225077160294779,0.0227313220766191,0.0228343777279111,0.0230585927239823,0.0224545153853003,0.0215893494018017,0.0209993925141935,0.020564287757463,0.0201956623136393,0.0199347957560796,0.0194364247875619,0.0196232503193236,0.0193166122945339,0.0192313272058439,0.0186769365178074,0.0185997325396254,0.0182048864712811,0.0182954765797682,0.0183030347106068,0.0182829429779652,0.0182370497209491,0.0177987282810466,0.017341683452569,0.0167264193638354,0.0160760475782538,0.0155791130128007,0.0152093628044825,0.0146185963730024,0.0141122804119728,0.0140339301769812,0.0140455216989687,0.0140663155139061,0.0152427188776431,0.0174431343443275,0.0207167399131456,0.0252446728164411,0.0313683384808615,0.0383374473475495,0.04601143609317,0.0536219795243768,0.06124367388511,0.0690731989336416,0.076671631445244,0.0839051925040743,0.0903970143634369,0.0963128815785315,0.101734730018933,0.106435192482342,0.110441320629468,0.113523207582768,0.115789522069849,0.116645453521925,0.117096523486782,0.117560829135739,0.118132155768138,0.119635661422769,0.121528113505228,0.123041079360591,0.124278596122545,0.125510148767036,0.12680486374379,0.128178835214827,0.128672997271622,0.128989622058865,0.129201013306879,0.129313296325489,0.129444084227469,0.129601726777268,0.129879099432886,0.130186496852812,0.131040203850267,0.132014894671927,0.133188246126908,0.134252130056569,0.135383220455799,0.135994497720067,0.13622310431254,0.136321001808189,0.136648104099083,0.137167118436332,0.137912536403748,0.138974632889196,0.140555947888887,0.142512267967958,0.144597674474057,0.1450901350559,0.14514156974818,0.145037278288766,0.144479255399463,0.143740858255006,0.142723322503033,0.141206968025976,0.139185938167949,0.136039054871489,0.132225494286331,0.127837977842217,0.123776506983501,0.121455150677241,0.118947574206098,0.115932979691629,0.113186011067844,0.110008605101775,331,0.049,0.028,0.013,45.29,0.022,-3.81671282562382,1.405807495,45.06924057,32.05932617,30.2045
"g1",102,"H1",26.3922,0.00591450481162192,0.00627251859391125,0.00745071399137797,0.0074509055860383,0.00743869781293105,0.00723789383592971,0.00853957518522232,0.00999810230994828,0.0113029449711363,0.0130375057162415,0.0144729967763073,0.0152027616780315,0.0169325868417822,0.0180906200944937,0.019145767014609,0.0192460125341371,0.0200033127817947,0.0202936138178797,0.0204016380806171,0.0203537042898473,0.0201711273515319,0.0195482978162256,0.0189526651429529,0.0184725001849713,0.0179503344842014,0.0173436851179598,0.017057570425203,0.0171406394834326,0.0168858185851961,0.0170136377695897,0.0169390755142787,0.0164031437371642,0.0161764585147969,0.0163260779782915,0.016004320292225,0.0159083281741562,0.0158318340060202,0.0156014669729302,0.0151601254796198,0.0148245538185436,0.0145592271464324,0.0138964022257825,0.0133809167921694,0.0129819081390586,0.0125869197805702,0.0122197190343182,0.0122469542152838,0.0124787071164169,0.0134104830415024,0.0149029862859933,0.0174985925940795,0.0216132859057772,0.02720123997158,0.0336312429897924,0.0405833606168652,0.0477021496322019,0.0550745556926593,0.0628837816124435,0.0705468718983066,0.0781934658839155,0.0857046311838713,0.0924368077206204,0.0981361038300286,0.103154446970676,0.107573740666607,0.11108769211409,0.113836791291054,0.11532765001471,0.115828807360975,0.116307730146909,0.117242083020176,0.118833982381201,0.120732059589163,0.122286850257727,0.123191531504598,0.124058966749501,0.125292054017151,0.126572752557894,0.127562505027195,0.128291267250196,0.128634480344975,0.128937056212299,0.128855676380324,0.128761121222208,0.128951831353854,0.129611619499138,0.130430983643765,0.131193546358093,0.131953969598714,0.132932504200652,0.134015128988303,0.135028738186059,0.135888021078165,0.13666318114141,0.137003082841809,0.13735406190682,0.13774699062271,0.138767481262016,0.140029036302948,0.141365434604692,0.142284587634906,0.142702177776824,0.142900944463938,0.143183080374248,0.143381253117914,0.14351640399131,0.143466068880797,0.143189623331898,0.142589948011293,0.141405838725311,0.140071816197355,0.13778565123192,0.134728509353325,0.131812074593275,0.128472784031391,0.125467755900405,0.122829577258794,0.12016782289423,331,0.424,0.108,0.036,33.08,0.14,-1.96611285637283,1.27442348,44.94712448,35.26859283,31.2985
"g1",103,"H1",24.3071,0.00680260990807361,0.00687423524192318,0.00753697091554861,0.00775404102681946,0.00819659617914379,0.00893076032522447,0.00953533598437178,0.0102325045055127,0.0125642632938611,0.0139235339528675,0.0156563831109269,0.0167358600391342,0.0182009347493422,0.0197784924809662,0.0200784412392456,0.0207404216809764,0.0219639975705275,0.0222282464097716,0.0221764253321905,0.0224283721239386,0.0217538534010386,0.0216161721211497,0.0210273811665287,0.0202957726392761,0.0198798689404446,0.0197235287796722,0.0193464067755216,0.0191230979476999,0.0191507802390393,0.0190879957714437,0.0189363588083465,0.0183389453246544,0.0179193585281,0.0177749982779965,0.0177258294602917,0.0176868544835145,0.0174406381479901,0.0171658446966068,0.0168821960617771,0.0163185532554559,0.015629910622338,0.0152174860012388,0.0148676346691485,0.014145829839333,0.0136119453172368,0.0132798258278276,0.0131755572955018,0.0134962588240405,0.0147804214921669,0.0166711713849609,0.0196362690718156,0.0244651430611445,0.0303637797636955,0.0369315018146633,0.044246885544766,0.051785241648671,0.0594736562452205,0.0670210787111585,0.0744662835825696,0.0814847716956539,0.0878986197222255,0.0937402095720008,0.0988171539732587,0.103515687823058,0.107700796418577,0.110932737935783,0.113095067070286,0.114556261821377,0.11499358403991,0.115377725047593,0.116357726123602,0.117815445376258,0.119612367549221,0.121045067508309,0.122148149907344,0.123405421309007,0.124698990372484,0.125944385663121,0.126746624479358,0.127485753111873,0.12817303919102,0.128930705008284,0.129560156789077,0.12971187607603,0.129940360568873,0.130274373506966,0.130853972824121,0.131434083980902,0.132139370350085,0.132796794345362,0.133379235625191,0.133899168043377,0.134523240139159,0.135448238141594,0.136485110684773,0.137891484906493,0.139282056527196,0.140851356818153,0.141774636757511,0.142551036620919,0.143283328794104,0.143720078324945,0.144179531343498,0.144529930308195,0.144947136871527,0.143643635255882,0.1422062678921,0.140530229353143,0.139374398838324,0.138790511522071,0.137417116952847,0.13551202839195,0.132134484608208,0.129167747602833,0.126383869777694,0.123581912917961,0.121049921036503,0.118806968212782,331,0.262,0.074,0.029,38.68,0.101,-2.29263476214088,1.274815321,44.99882126,35.29830551,30.635
"g1",104,"H1",27.7936,0.00626285633103077,0.00628180327367952,0.00639992673787819,0.0070661824203574,0.00706047997269312,0.00753146106225807,0.00817246349260828,0.009698095469158,0.0107027939106644,0.011714169071734,0.0137056212982049,0.0152369743985575,0.0165932853895209,0.0181647486102895,0.0181801159596992,0.0190382596286196,0.0195614405256791,0.0200964278550479,0.0199678052882447,0.0202197712999961,0.0193960477545864,0.0190302942554903,0.0183494338325958,0.0172360994053191,0.0166789777389739,0.0168712890512242,0.0163247256285893,0.0161555104744552,0.0162938197318323,0.0162480476287192,0.0157457497673472,0.0152158454603779,0.0152136696902265,0.0151174471112712,0.0149920804179706,0.0149601535589681,0.014667566945678,0.0144143683087764,0.014064956430989,0.0136700339160292,0.0132260927625231,0.0126562339696264,0.0123255573715831,0.0115944643611306,0.0112605287768949,0.0110972059445013,0.0108648249768021,0.011182530996561,0.0122740516939079,0.0139017332046681,0.0168080703219329,0.0213782646305006,0.0270664655136944,0.0337648836373622,0.041555164854252,0.0494680860482012,0.0572793903718184,0.0652050611430782,0.0732325542221949,0.080949883328873,0.0881674202894465,0.0945326592124935,0.100660536864204,0.106018462686336,0.110563076910348,0.114705933152659,0.116958536938402,0.118094793213168,0.118148203856984,0.11823768746258,0.119085534353731,0.120685438220957,0.122722905340343,0.124354667587396,0.125151693592622,0.125887088340341,0.1269090279705,0.127938329111973,0.128868497309553,0.129760183323468,0.130457139465179,0.130605244357272,0.130426507485122,0.13051364100994,0.131101547178141,0.131692581599564,0.132350255596338,0.132929299936755,0.133480286491558,0.134024817327771,0.134697099177651,0.135666723830794,0.136677815737094,0.137601665174435,0.138447918368422,0.139321818472974,0.140176600436939,0.141205605872883,0.142152700877449,0.143010639108845,0.143272257571582,0.143171281915344,0.142758766477786,0.142551405310483,0.142441757700537,0.142680560147238,0.142377212965402,0.141425567208388,0.140064210547303,0.137548189164133,0.134357638569068,0.130502964484018,0.126186395250851,0.122812497890082,0.119833323832127,0.117038087950933,0.11414529414687,0.111447687780409,331,0.41,0.084,0.029,34.02,0.139,-1.97328134585145,1.234998345,45.2730751,36.65840912,31.3315
"g1",105,"H1",23.9523,0.00636092132838088,0.00729338295757306,0.00767456760475737,0.0079471161578879,0.00752677529326542,0.00895223869643563,0.00995334941706046,0.010944705699375,0.0128031721536183,0.0137060534577441,0.0148875320141394,0.0171901333121482,0.0184947211149949,0.0192810592906503,0.0200262735997501,0.0203642391984481,0.021250300746414,0.0212509930673997,0.021876399408012,0.0215298927546262,0.0211411982466435,0.0202735706558728,0.0197486128027087,0.0195183759931937,0.0191632554092269,0.0186792793146267,0.0188636480369361,0.0184524713158887,0.0187790281934998,0.0187746009829854,0.0182635369188677,0.0181502804931825,0.0178862875699184,0.0175234603602414,0.0175553071255876,0.0175228664217115,0.0174489083214563,0.0172252084795649,0.0169549482294821,0.0166026078608425,0.0158221034004409,0.015307053024963,0.0151491200329266,0.0143747699417092,0.0139326027470612,0.0137197286191107,0.0136882936025614,0.0142773567352145,0.0153278590924831,0.0174796947425558,0.0210760107601397,0.0261784455757379,0.0323444457524682,0.0392048584531202,0.0467389140481203,0.0540924560555635,0.0612608714314076,0.0685450610950483,0.0759690813788445,0.0827270524363682,0.0890874454145231,0.0949246951492556,0.0998527088019718,0.104651484345615,0.108992438952742,0.112609109207308,0.113387733469664,0.113794512130555,0.114421113635816,0.115201363030591,0.116232312785703,0.117507265606564,0.119449302491381,0.12139864882829,0.122542629093818,0.12350420464236,0.124590569226692,0.125687209311971,0.126597181440509,0.127126428039991,0.127631858797561,0.128057822037347,0.12831341965771,0.128601753129316,0.129186808087841,0.129782962044906,0.130897194370814,0.132051329892065,0.133363336460844,0.134246566780358,0.135148730256935,0.136125704481719,0.136874409546104,0.137567714356449,0.138280651932432,0.139268266037629,0.140462596257797,0.141690012133497,0.142632822139529,0.143145241695261,0.143896901877118,0.145010463744808,0.14552428251769,0.145926010879179,0.145858815661817,0.144973617693186,0.144369447387864,0.143686028192437,0.143024333300786,0.141700896148153,0.137436122356024,0.13222146959622,0.125883595269076,0.119558051543069,0.117204499064301,0.115830905078145,0.114708259230363,0.113936889763179,331,0.153,0.071,0.026,37.08,0.057,-2.86470401114759,1.387887836,44.88229752,32.33856201,28.8915
"g1",106,"H1",24.6086,0.00851012710566187,0.00794429570624504,0.00850124639153801,0.00930168552934201,0.0100549809241432,0.0101018584586891,0.0106552809945659,0.0117483648638183,0.0135264705322794,0.0149236744921979,0.0165590604827188,0.0177511490518341,0.0188515341316991,0.0197679372227967,0.0211876801654036,0.0216808544033035,0.021961974083289,0.0226780144919015,0.0228025432586167,0.0224131264288978,0.0223474403795068,0.0220832054145841,0.021564471615371,0.021128404415656,0.0209145289918961,0.0201171743227467,0.0199212661951079,0.020171154298924,0.0202758984531187,0.0202989521054905,0.020097421655241,0.0200054910014408,0.0196589585794135,0.019675179548057,0.0196389610001274,0.0195002238007032,0.0195583495299168,0.0192096235502042,0.0190191993167785,0.0187697300476014,0.0180646219329543,0.0176681949472023,0.0172774506246447,0.0168073158413323,0.0165850317797789,0.016259583067542,0.0160971604143414,0.0163712805866322,0.0174400542995959,0.0195415535510063,0.022814426804135,0.0275421825161881,0.0334309194518002,0.0403333249497874,0.0475420653928025,0.0547250120110621,0.0622294958519644,0.0694095851661194,0.0762586140937651,0.0827599286338345,0.0887793845701475,0.0942804652013027,0.09928423648986,0.103878635962765,0.108112826997848,0.111426366254861,0.113241826294001,0.114050780552981,0.114363117611352,0.114611553991716,0.115572580719091,0.117320175348939,0.119397882663191,0.121266144262405,0.12245598958159,0.123690884470583,0.125018831638341,0.12611339917606,0.126873726023571,0.127328843100465,0.127954979588997,0.128561846134691,0.129104776507918,0.129419509442401,0.129413131087772,0.129820142521773,0.130578321954397,0.131684900817694,0.132709164476656,0.133748797237199,0.134546943432827,0.135328236858407,0.135571132553421,0.135837585922151,0.136464286772611,0.137406756995813,0.13864708963622,0.13935397602336,0.140327305130892,0.141388884116625,0.142612761524947,0.143834860660775,0.144254572012895,0.144475887075665,0.144283176998956,0.143887729660326,0.143186394606875,0.141726326407209,0.139305952017726,0.136856245005732,0.134660103323707,0.132420747135504,0.13042136544818,0.127877232521783,0.124823037092977,0.121632280275203,0.118991630810654,0.116583775317539,331,0.289,0.119,0.044,36.76,0.106,-2.24431618487007,1.341743946,45.4376564,33.86462402,32.8775
"g1",107,"H1",22.565,0.00806753594765788,0.0081775284350553,0.00842432059473273,0.00851349726603694,0.00910148559927672,0.00974048437622357,0.0104778593237218,0.0115174144329328,0.0125715562057806,0.0147325614579671,0.016147943398076,0.0171577560584497,0.0186566468427843,0.0195192480247384,0.0206516245221164,0.0205693669657121,0.0216591957790718,0.0214171670889198,0.0217911696123399,0.0212577000064184,0.0212092194250043,0.0207140641742102,0.0203604681671287,0.0197358221682446,0.019254555822458,0.0187474451207354,0.0189416208224304,0.0186152646885435,0.0186032702566861,0.0186158065234568,0.0184685326755509,0.0182827027907577,0.0179933200680401,0.0181423402615658,0.0179473069794325,0.0179597691824381,0.0178693217328481,0.0175628692613155,0.0172926300728364,0.0170233615094898,0.0166106431273735,0.0159852525927452,0.0156454909173706,0.0153464448223505,0.0151377292341335,0.0148746040651994,0.0149494981241131,0.0154081282444215,0.0162205141936205,0.0182191794688372,0.0214069073084034,0.0258288805071386,0.0316520504859146,0.0382765241357711,0.0454451325737271,0.052750427639269,0.0601098983999539,0.0673506917222571,0.0745885030034908,0.0817691136694901,0.0881273904532062,0.0935774934508585,0.098291227208981,0.103035069836674,0.107281687326241,0.109807858125241,0.111537890226254,0.11250824639028,0.113456897973031,0.114252748212143,0.115039589958559,0.116868126867189,0.119062819438229,0.120775875344657,0.121973388974417,0.123240093753175,0.124407549188572,0.125561548407274,0.126363565429355,0.127249161461335,0.12803643199797,0.128547238091763,0.128712992798114,0.128751930848106,0.128869548005219,0.129436747809015,0.130374437954528,0.131301833236689,0.132309010786261,0.133285810497853,0.134492734123877,0.135715304694806,0.136865409718699,0.138004744311906,0.138641337965533,0.139014428335214,0.139305261148491,0.139838048588155,0.141166300355733,0.142623727125876,0.144420182729928,0.144992699532442,0.14493319124621,0.144583220465527,0.143877217369698,0.14345525271122,0.14309418795814,0.14250911539839,0.141361937842266,0.139406143792778,0.136773192534932,0.133720225665058,0.130755983287713,0.128260096772464,0.12583782963975,0.123386400874042,0.121111614188158,0.118097714005341,331,0.353,0.085,0.033,38.92,0.137,-1.98777435315401,1.718335629,45.74464417,26.62148476,33.7425
"g1",108,"H1",23.8087,0.0079778879109423,0.00840002549307468,0.00850473277259603,0.00846325430649832,0.00874465599639416,0.00936034923946259,0.00985971702682769,0.0117747254108624,0.0128071379252405,0.0146485540126026,0.0158114230494611,0.0174888703969515,0.0186794688485768,0.0196111449412357,0.0201248645932962,0.020959007586417,0.0212817545627138,0.0221445592284791,0.0220811446644257,0.0222112542187485,0.0220535974955598,0.0214310314791903,0.0208469333668249,0.0208965743464454,0.0204233553411297,0.0203679070257827,0.0201577389500344,0.0200421529921212,0.0201427352057704,0.0198349183744315,0.0197070413323946,0.0197123580060803,0.0190902581186497,0.0192355922151549,0.019024849363873,0.0191376595765264,0.0189773918303344,0.0186866114860003,0.0185503966939974,0.0180221464360695,0.0174640534118702,0.0169279210187286,0.0162485118049245,0.0159516262229104,0.015529951264988,0.0153346432396202,0.0154075836567242,0.0157443810910341,0.0165656617292265,0.0187233550634036,0.0219825215942111,0.0263606709470502,0.0324455601712196,0.0390807934640715,0.0460473778425796,0.0535736814394797,0.0612054072805892,0.068429855589947,0.0755558455513467,0.0824578272627168,0.0885122919356235,0.094077520992309,0.0993932659248573,0.104144833623899,0.10831108706966,0.111329331528944,0.112868096755312,0.113647706167319,0.11396054177039,0.114138126381896,0.114839170286973,0.116782279587034,0.11920548767517,0.120971842984466,0.12198999125237,0.123116702001545,0.124504560612515,0.125937973689251,0.126659001558307,0.1271405232663,0.127500928554233,0.127625374466713,0.127791975257961,0.128257792275917,0.128784104418784,0.129334550124603,0.13008514739108,0.131024099300859,0.132010273927343,0.133202912131167,0.134662162069083,0.136110358092164,0.137167556049064,0.138018406084676,0.138407844546514,0.138456991359364,0.138449417640291,0.138709692824598,0.139511206792001,0.140502729634731,0.141301919966897,0.14216161944289,0.143164480083492,0.144425621717679,0.14581304574227,0.145859280125435,0.145629653795037,0.144977774226455,0.143331179007148,0.141302210859393,0.138497106485934,0.134988308632377,0.131733410861325,0.127877374986174,0.124020280682907,0.119904137850434,0.115367140166592,0.113150241447726,331,0.29,0.103,0.041,40.2,0.117,-2.14558134418438,1.35896039,45.17063904,33.23911285,31.2055
"g1",109,"H1",24.5062,0.0073656278054923,0.00674074880301526,0.0069587433843326,0.00797886761816767,0.00814726707038243,0.00846356543672816,0.0086598854105253,0.0099230318672367,0.012024372547424,0.0130803448091511,0.0141790978603701,0.0157025087815943,0.0168472400160153,0.0177962501535564,0.0190852532057516,0.0191456078184499,0.0194691434600822,0.0198962543570077,0.0201003867986107,0.0198107063119654,0.0196364398960541,0.0194860473531779,0.0192081515462068,0.0183498222010712,0.0181689985904402,0.0174788217030846,0.0174364739997248,0.0171753568968893,0.0171143797228761,0.0170136736632084,0.0168926497736689,0.0166544896193231,0.0164626798315741,0.0160697556712056,0.0164529252431444,0.0164844762445689,0.0161488514095758,0.015903816012882,0.0158034516852405,0.0152945179607063,0.0148614758138616,0.0145247411956548,0.0140185717786985,0.0133199294108534,0.013161480789222,0.0127972045997985,0.0126015951579369,0.0128371432615481,0.0135969522785893,0.0154345570382358,0.0180651086710041,0.0220249572836851,0.0275128860274525,0.0338324247320929,0.0407765548429507,0.0480246978846397,0.0557769091988469,0.0636923804509349,0.070985056927557,0.0782733890089158,0.0851876767784798,0.0915388646056215,0.0973267663986437,0.102285974795214,0.106815081293759,0.11038348771268,0.113775063033751,0.114711554275284,0.11516096572453,0.115692054511512,0.116267135375762,0.118261080845631,0.120391032278424,0.122012232694895,0.123488230835104,0.124796864869633,0.125853723604537,0.127002095469257,0.128147513551216,0.12936352128923,0.129664604121699,0.129691719373754,0.129989841656491,0.130420630402054,0.130901004126264,0.131508502164203,0.132160090400486,0.132869052398824,0.133914935107066,0.135071295380833,0.136178392107067,0.1366928442963,0.137236600852648,0.137894343648888,0.139043270405214,0.140518341470422,0.142071679320075,0.142686654860765,0.142792192537594,0.142810882910985,0.143446298087021,0.144373653917954,0.145311119603285,0.146216178265383,0.145696464756341,0.14477498603956,0.143559810638956,0.142039925309526,0.139988575626234,0.137444319788783,0.134362780002569,0.131023344191627,0.128030749469804,0.125400282424171,0.122376447981581,0.119382543850905,0.118153641650003,0.116548817302904,331,0.119,0.059,0.024,41.51,0.049,-3.01593498087151,1.527117968,45.37871552,29.71526527,30.892
"g1",110,"H1",24.8805,0.00662866298338643,0.0067827471957252,0.00718789821125685,0.00713702231459712,0.00812561126967943,0.00782024359548016,0.0090086469411115,0.00963070419120763,0.0112205924756832,0.0126879413211904,0.0143808793882992,0.0156629031031019,0.0168884329064295,0.0180612603802972,0.0181245348822582,0.0189178573635469,0.0195190576097864,0.0199306523330812,0.019994953997069,0.0198016427641754,0.0199141351713573,0.0192502945553405,0.0181095568121886,0.017952490196923,0.0178152468179437,0.0172356367908981,0.0171169814115552,0.0166870530020518,0.0165520422968027,0.0166533317020715,0.0164709955798374,0.016114821367186,0.015694751731477,0.0156470299818772,0.0155913089190009,0.0154531870027252,0.0153887268056915,0.0151921953703021,0.0147745367580001,0.0143308985427946,0.0139492929873569,0.0134367028054827,0.0131370291098501,0.0126111089410298,0.0121500056685965,0.0118622747957581,0.0119191914620225,0.0124630555899803,0.0134440944087497,0.0153654092368511,0.0183867386319283,0.0229285485623054,0.0288647325954803,0.0356021393400665,0.0426701073020694,0.0503325940029798,0.0581832957599113,0.0660715632431871,0.0738441412361878,0.0814376792732012,0.0881839143267833,0.094359235551444,0.100175251535796,0.105385952020257,0.109765490167027,0.113119091615309,0.114605622959375,0.115531482369841,0.116126522946692,0.116524467314177,0.117257702468282,0.11878253275403,0.120937237950702,0.123005889428374,0.124288259934215,0.125293977063802,0.126260625705881,0.127519622495761,0.128645864373525,0.129217531234414,0.129642531908406,0.129761098112911,0.129823117561591,0.129901456005689,0.129829462186201,0.130054506450457,0.130901839158834,0.131999895182139,0.133147532415561,0.134235541407078,0.135286417335356,0.136296408251641,0.136870036958974,0.13742671914425,0.13808237549177,0.138844262191158,0.139731505593851,0.140673181978422,0.141466061888291,0.142245007403976,0.142657226351139,0.142886336327469,0.143207692719906,0.143583663746669,0.144365604876368,0.144262535277104,0.143577870684949,0.142708102247799,0.141209198720606,0.139415512902802,0.136822936130471,0.133616568945835,0.129773599104138,0.125791972297135,0.121908256159859,0.118050496506084,0.114206842990627,0.110583002148909,331,0.373,0.106,0.04,37.36,0.139,-1.97328134585145,1.444723606,45.74217224,31.66153908,30.618
